person_id,full_name,first_name,last_name,title,standardized_title,seniority_level,department,company_name,company_domain,company_id,work_email,email_status,email_confidence_score,mail_provider,direct_phone,phone_extension,sources,created_at
per_e6058db4-993c-1eb9-c70e-7f480221f28e,Patricia Garza,Patricia,Garza,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,PROVEEDORA DINAMICA 82 S.A.B. DE C.V.,proveedoradinamica.com.mx,mx_1b724b93-f132-1a85-e0aa-e0025ec3dd2d,pgarza@proveedoradinamica.com.mx,VERIFIED,85,CUSTOM_SMTP,+527878648820,,DENUE,2026-09-06T14:49:28.032522+00:00
per_25e74a64-a3f8-4bcd-f26b-28c97d8bce66,Carlos Vega,Carlos,Vega,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,DESARROLLOS DE OCCIDENTE S.A.B. DE C.V.,desarrollosdeoccid.mx,mx_a25272ba-b7d2-8bfc-efee-a74bfd5d2c43,cvega@desarrollosdeoccid.mx,VERIFIED,85,CUSTOM_SMTP,+528177831681,,DENUE,2026-09-06T14:49:28.032522+00:00
per_af791a14-29e0-413a-c63d-1c19fa146d9b,Jorge Salinas,Jorge,Salinas,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,INNOVACION NACIONAL S. DE R.L. DE C.V.,innovacionnacional.mx,mx_62136b10-5d1b-f581-8df3-f7c335e06353,jsalinas@innovacionnacional.mx,VERIFIED,85,CUSTOM_SMTP,+526176223221,,DENUE,2026-09-06T14:49:28.032522+00:00
per_5f7729e2-50a3-1145-dd70-f36116397917,Daniel Castro,Daniel,Castro,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,MANUFACTURA DE LAS AMERICAS S.A.P.I. DE C.V.,manufacturadelasam.com,mx_66d18e4b-f261-41ce-957c-259162e2da21,dcastro@manufacturadelasam.com,VERIFIED,85,CUSTOM_SMTP,+525179028262,,DENUE,2026-09-06T14:49:28.032522+00:00
per_086c5f95-5511-7373-40f0-e0ee82e3bbe4,Miguel Benítez,Miguel,Benítez,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,TRANSPORTES AVANZADA S.A.S.,transportesavanzad.mx,mx_b0644e43-4890-45ff-a241-d3dd6de9625b,mbenítez@transportesavanzad.mx,VERIFIED,85,CUSTOM_SMTP,+527429257647,,DENUE,2026-09-06T14:49:28.032522+00:00
per_7405effe-ee6a-c227-e7cd-744f5519bc0d,Roberto Salinas,Roberto,Salinas,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,CONSULTORES DE LAS AMERICAS S.A.S.,consultoresdelasam.mx,mx_8b96d5db-e2ac-6ca2-3a50-0496df6c09c5,rsalinas@consultoresdelasam.mx,VERIFIED,85,CUSTOM_SMTP,+526624595416,,DENUE,2026-09-06T14:49:28.032522+00:00
per_e2b694c8-e9d2-f54f-bc5e-c3e8ebca5953,Roberto Navarro,Roberto,Navarro,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,PLASTICOS DEL BAJIO S.A. DE C.V.,plasticosdelbajio.com.mx,mx_53f6623e-bc79-12eb-3127-09cba21580a0,rnavarro@plasticosdelbajio.com.mx,VERIFIED,85,CUSTOM_SMTP,+526590685483,,DENUE,2026-09-06T14:49:28.032522+00:00
per_1ab0a46a-a01a-b0fd-b5af-9d0ba13894ff,Adriana Valenzuela,Adriana,Valenzuela,Socio Fundador,Founder,FOUNDER,EXECUTIVE,QUIMICA LATINOAMERICANA S.A.P.I. DE C.V.,quimicalatinoameri.com.mx,mx_ebef165a-2bea-b733-8c73-5eca8bf9f9dc,avalenzuela@quimicalatinoameri.com.mx,VERIFIED,85,CUSTOM_SMTP,+528589635348,,DENUE,2026-09-06T14:49:28.032522+00:00
per_56ba8d59-77c1-cfbc-7255-177cc4237d9b,Claudia Castro,Claudia,Castro,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,COMERCIALIZADORA DE LAS AMERICAS S.A. DE C.V.,comercializadorade.mx,mx_2aaae444-1f23-ec23-2dae-0d73ac792d17,ccastro@comercializadorade.mx,VERIFIED,85,CUSTOM_SMTP,+524368848824,,DENUE,2026-09-06T14:49:28.032522+00:00
per_5c647c7f-63bf-2802-63b9-32aa3fbf022c,Adriana Salinas,Adriana,Salinas,Socio Fundador,Founder,FOUNDER,EXECUTIVE,COMERCIALIZADORA AVANZADA S.C.,comercializadoraav.com,mx_47d30343-d2b7-8c1d-e4ee-5abc943a3f95,asalinas@comercializadoraav.com,VERIFIED,85,CUSTOM_SMTP,+527074415040,,DENUE,2026-09-06T14:49:28.032522+00:00
per_303dfab0-d581-1cd3-e0c9-38148ebf3242,Carlos Vega,Carlos,Vega,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,PLASTICOS ESTRATEGICA S. DE R.L. DE C.V.,plasticosestrategi.com,mx_a8c1c52e-2a3b-467e-6a51-d8a88ec100d2,cvega@plasticosestrategi.com,VERIFIED,85,CUSTOM_SMTP,+529684494946,,DENUE,2026-09-06T14:49:28.032522+00:00
per_10828c25-2e60-30da-6ad3-6376e3aaf665,Miguel Treviño,Miguel,Treviño,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,TECNOLOGIA DE LAS AMERICAS S.A. DE C.V.,tecnologiadelasame.com.mx,mx_d7e80e23-393a-0838-39bc-5021ce9ec220,mtreviño@tecnologiadelasame.com.mx,VERIFIED,85,CUSTOM_SMTP,+529530760080,,DENUE,2026-09-06T14:49:28.032522+00:00
per_9d553e17-c00d-a8ff-02ac-26c5d2a9c40d,Daniel Castro,Daniel,Castro,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,PLASTICOS DEL CENTRO S.C.,plasticosdelcentro.mx,mx_03e8e49e-6b7c-6289-436d-498d0f8ef90e,dcastro@plasticosdelcentro.mx,VERIFIED,85,CUSTOM_SMTP,+526954774241,,DENUE,2026-09-06T14:49:28.032522+00:00
per_a079667f-267b-2df9-061c-0db5d5594f81,Adriana Vega,Adriana,Vega,Socio Fundador,Founder,FOUNDER,EXECUTIVE,PLASTICOS DEL NORTE 45 S.A.P.I. DE C.V.,plasticosdelnorte.mx,mx_09cc718e-7eb1-92cd-a603-faa7fcaa8001,avega@plasticosdelnorte.mx,VERIFIED,85,CUSTOM_SMTP,+526689612568,,DENUE,2026-09-06T14:49:28.032522+00:00
per_98c73dc2-8bd8-8b5a-f2e1-cab63cd4c3b1,Hector Salinas,Hector,Salinas,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,FARMACEUTICA INTERNACIONAL 7 S.A.B. DE C.V.,farmaceuticaintern.com.mx,mx_7d1106c7-8bd1-6cb9-10f5-21f5dbdc971e,hsalinas@farmaceuticaintern.com.mx,VERIFIED,85,CUSTOM_SMTP,+529686388480,,DENUE,2026-09-06T14:49:28.032522+00:00
per_b0252b1e-8803-ecd8-f370-827e9f567be5,Sofia Mendoza,Sofia,Mendoza,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,INNOVACION MEXICANA S. DE R.L. DE C.V.,innovacionmexicana.com,mx_9804f3a8-7198-e12b-b1d5-2c21ee8f7417,smendoza@innovacionmexicana.com,VERIFIED,85,CUSTOM_SMTP,+523315646969,,DENUE,2026-09-06T14:49:28.032522+00:00
per_ea93dc9a-2c4d-754d-9276-922197d99854,Sofia García,Sofia,García,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,INNOVACION MEXICANA S. DE R.L. DE C.V.,innovacionmexicana.com,mx_9804f3a8-7198-e12b-b1d5-2c21ee8f7417,sgarcía@innovacionmexicana.com.mx,VERIFIED,85,CUSTOM_SMTP,+523399540782,,DENUE,2026-09-06T14:49:28.032522+00:00
per_ab5235f8-a3ee-0f6c-e067-262a786937d5,Javier Dominguez,Javier,Dominguez,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,PROVEEDORA DE LAS AMERICAS S.A. DE C.V.,proveedoradelasame.mx,mx_d09f2c0f-1e7b-8366-02f2-91a0e14ece17,jdominguez@proveedoradelasame.mx,VERIFIED,85,CUSTOM_SMTP,+529669577989,,DENUE,2026-09-06T14:49:28.032522+00:00
per_d4f186bb-c3ac-556c-d165-aae37fa38e2a,Daniel Garza,Daniel,Garza,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,PROVEEDORA DE OCCIDENTE S.C.,proveedoradeoccide.com,mx_7dbc9641-e171-6f52-ad1a-bc6459cd2c9e,dgarza@proveedoradeoccide.com,VERIFIED,85,CUSTOM_SMTP,+524362072347,,DENUE,2026-09-06T14:49:28.032522+00:00
per_a96b5969-e0a0-fd00-0474-960df608650c,Daniel Villaseñor,Daniel,Villaseñor,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,PLASTICOS INTERNACIONAL S.A. DE C.V.,plasticosinternaci.com,mx_eec99319-9448-5ef4-0a21-e396e1ba9bc5,dvillaseñor@plasticosinternaci.com,VERIFIED,85,CUSTOM_SMTP,+524168020713,,DENUE,2026-09-06T14:49:28.032522+00:00
per_520a3345-efc8-d14a-7c1e-a40de51d0d97,Adriana Garza,Adriana,Garza,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,PLASTICOS INTERNACIONAL S.A. DE C.V.,plasticosinternaci.mx,mx_19ab74cb-1017-9358-e1de-215a1c164ad3,agarza@plasticosinternaci.mx,VERIFIED,85,CUSTOM_SMTP,+525263018152,,DENUE,2026-09-06T14:49:28.032522+00:00
per_2b84ed62-daab-e4cd-cb81-b450bf570e84,Guillermo Valenzuela,Guillermo,Valenzuela,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,AUTOMOTRIZ NACIONAL S.A.B. DE C.V.,automotriznacional.com.mx,mx_cb546f60-682c-23f9-8eca-215974e230aa,gvalenzuela@automotriznacional.com.mx,VERIFIED,85,CUSTOM_SMTP,+524324846563,,DENUE,2026-09-06T14:49:28.032522+00:00
per_4e7ffb04-aa3a-5227-f590-f073828e38f3,Fernando Vega,Fernando,Vega,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,AUTOMOTRIZ NACIONAL S.C.,automotriznacional.mx,mx_6025cabe-b315-3b25-2cfe-f7881e4305ac,fvega@automotriznacional.mx,VERIFIED,85,CUSTOM_SMTP,+525394899309,,DENUE,2026-09-06T14:49:28.032522+00:00
per_3111505e-770d-fa2c-2f09-2a634c3eadeb,Patricia Castro,Patricia,Castro,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,QUIMICA ESTRATEGICA S.A. DE C.V.,quimicaestrategica.com.mx,mx_b9ea6ba5-2a8b-4353-2bf8-4ee67e775e0d,pcastro@quimicaestrategica.com.mx,VERIFIED,85,CUSTOM_SMTP,+528723583298,,DENUE,2026-09-06T14:49:28.032522+00:00
per_66815526-757d-de50-734f-91a0dcd8c466,Javier López,Javier,López,Socio Fundador,Founder,FOUNDER,EXECUTIVE,INDUSTRIAS LATINOAMERICANA S.A.P.I. DE C.V.,industriaslatinoam.mx,mx_5ac37fdf-0de1-99cd-03eb-c0b6eb584c28,jlópez@industriaslatinoam.mx,VERIFIED,85,CUSTOM_SMTP,+526049858167,,DENUE,2026-09-06T14:49:28.032522+00:00
per_54f0536e-540f-590e-5527-d7c8ea545da9,Fernando Benítez,Fernando,Benítez,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,TECNOLOGIA INDUSTRIAL S.A.P.I. DE C.V.,tecnologiaindustri.com.mx,mx_14b4f10e-a5d4-75af-d1d1-d238b03d9b80,fbenítez@tecnologiaindustri.com.mx,VERIFIED,85,CUSTOM_SMTP,+525644314574,,DENUE,2026-09-06T14:49:28.032522+00:00
per_2bb541f2-7fb1-cf4f-8e1e-19649865b9a9,Jorge Dominguez,Jorge,Dominguez,Socio Fundador,Founder,FOUNDER,EXECUTIVE,PROVEEDORA INTEGRAL S. DE R.L. DE C.V.,proveedoraintegral.mx,mx_29aae978-9aa7-2ea3-a71e-3d67bcc664d5,jdominguez@proveedoraintegral.mx,VERIFIED,85,CUSTOM_SMTP,+528615281827,,DENUE,2026-09-06T14:49:28.032522+00:00
per_4500b5ac-eb37-a99f-f8d6-ede508438395,Luis García,Luis,García,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,ENERGIA DEL CENTRO S.A.B. DE C.V.,energiadelcentro.com.mx,mx_fd7ee0f3-e6a9-87f6-c3c9-29e40dfc2671,lgarcía@energiadelcentro.com.mx,VERIFIED,85,CUSTOM_SMTP,+529873829208,,DENUE,2026-09-06T14:49:28.032522+00:00
per_960fcaad-b32e-9e01-b653-77127aa521b2,Eduardo Hernández,Eduardo,Hernández,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,ENERGIA DEL NORTE S.A.S.,energiadelnorte.com,mx_82a78194-bd66-732c-723b-0b39ac62d338,ehernández@energiadelnorte.com,VERIFIED,85,CUSTOM_SMTP,+529344427870,,DENUE,2026-09-06T14:49:28.032522+00:00
per_148468e0-ba1c-a496-3c18-7674926cb75b,Hector Garza,Hector,Garza,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,METALURGICA MEXICANA S.A.P.I. DE C.V.,metalurgicamexican.com.mx,mx_c1dd1bf6-442a-948b-a361-61c8f86de442,hgarza@metalurgicamexican.com.mx,VERIFIED,85,CUSTOM_SMTP,+525540216813,,DENUE,2026-09-06T14:49:28.032522+00:00
per_41e0dec2-3245-9490-1c59-3ce8216354f4,Andrea Hernández,Andrea,Hernández,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,METALURGICA ESTRATEGICA S. DE R.L. DE C.V.,metalurgicaestrate.com.mx,mx_389c79eb-868e-c19e-3d40-08fea88f5d24,ahernández@metalurgicaestrate.com.mx,VERIFIED,85,CUSTOM_SMTP,+529228388186,,DENUE,2026-09-06T14:49:28.032522+00:00
per_ef8f0c19-f90c-db7e-88a6-4d070223c0ea,Patricia Salinas,Patricia,Salinas,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,ENERGIA MEXICANA S.C.,energiamexicana.com.mx,mx_aaeaaedd-c763-541e-d645-5e6fb72b1d87,psalinas@energiamexicana.com.mx,VERIFIED,85,CUSTOM_SMTP,+527298549410,,DENUE,2026-09-06T14:49:28.032522+00:00
per_18f33fa9-4c4d-3f02-f5b0-521722460c0f,Luis Martínez,Luis,Martínez,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,ALIMENTOS Y BEBIDAS DE OCCIDENTE S.A.B. DE C.V.,alimentosybebidasd.com.mx,mx_d898b6c6-a20a-0f68-c3b0-b319785e13c0,lmartínez@alimentosybebidasd.com.mx,VERIFIED,85,CUSTOM_SMTP,+528523199143,,DENUE,2026-09-06T14:49:28.032522+00:00
per_493b1f47-3dc2-5e7a-0233-17e596bd4e4d,Adriana Villaseñor,Adriana,Villaseñor,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,ALIMENTOS Y BEBIDAS CENTRAL S. DE R.L. DE C.V.,alimentosybebidasc.com.mx,mx_57928f0b-4e2a-fb41-6b9f-3a375727a9e7,avillaseñor@alimentosybebidasc.com.mx,VERIFIED,85,CUSTOM_SMTP,+528292424018,,DENUE,2026-09-06T14:49:28.032522+00:00
per_eca0dfc2-c6e9-98b5-f208-0fe8e3e5890c,Roberto Sanchez Lopez,Roberto,Sanchez Lopez,Director de Finanzas (CFO),Chief Financial Officer (CFO),C_SUITE,FINANCE,ALIMENTOS Y BEBIDAS DE PUEBLA SA DE CV,alimentosdelcentro.com.mx,mx_8e7eb7a6-3dcc-b8b6-7907-570fc199772c,roberto.sanchez@alimentosdelcentro.com.mx,VERIFIED,85,CUSTOM_SMTP,2225678901,,SIEM,2026-09-06T14:49:28.032522+00:00
per_2322e084-aa45-58f7-e946-18d17efee340,Sofia Salinas,Sofia,Salinas,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,CORPORATIVO DINAMICA 94 S.A. DE C.V.,corporativodinamic.com,mx_d98702e4-eab0-a8c3-8d1a-f972ef58e856,ssalinas@corporativodinamic.com,VERIFIED,85,CUSTOM_SMTP,+523319459654,,DENUE,2026-09-06T14:49:28.032522+00:00
per_96fd1522-0ece-b995-9914-227f43ecba1f,Rodrigo Valenzuela,Rodrigo,Valenzuela,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,TRANSFORMADORA GLOBAL S.A. DE C.V.,transformadoraglob.com,mx_0c3c238d-da4a-f4c6-90c3-5e130185d554,rvalenzuela@transformadoraglob.com,VERIFIED,85,CUSTOM_SMTP,+528397660782,,DENUE,2026-09-06T14:49:28.032522+00:00
per_f93f7272-70d3-574d-2eb6-5dd361e9b6ce,Jorge Vega,Jorge,Vega,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,TRANSFORMADORA ESPECIALIZADA S.A.P.I. DE C.V.,transformadoraespe.com,mx_7bb4530a-23dd-a8fb-20af-a350d8bf9e67,jvega@transformadoraespe.com,VERIFIED,85,CUSTOM_SMTP,+529751406721,,DENUE,2026-09-06T14:49:28.032522+00:00
per_ff1d8c8c-fff2-1fb4-c4c3-4aa8a092837c,Mariana Dominguez,Mariana,Dominguez,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,LOGISTICA EMPRESARIAL 26 S. DE R.L. DE C.V.,logisticaempresari.com,mx_e75809b3-0c80-b6b8-a42f-b2787416c0cc,mdominguez@logisticaempresari.com,VERIFIED,85,CUSTOM_SMTP,+524563595635,,DENUE,2026-09-06T14:49:28.032522+00:00
per_691ee844-04a0-01b5-05b8-a6c47721fca6,Daniel Navarro,Daniel,Navarro,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,ENERGIA ESPECIALIZADA S.A.S.,energiaespecializa.mx,mx_1f856a81-d2f0-7f06-37b9-eb8d469fc23b,dnavarro@energiaespecializa.mx,VERIFIED,85,CUSTOM_SMTP,+529838907785,,DENUE,2026-09-06T14:49:28.032522+00:00
per_8a2cd5c7-5c1b-fb2e-e116-a0e70e239c76,Rodrigo Castro,Rodrigo,Castro,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,GRUPO INDUSTRIAL LATINOAMERICANA S.A. DE C.V.,grupoindustriallat.com,mx_abeb855a-7f60-4af9-24b4-290323a452c3,rcastro@grupoindustriallat.com,VERIFIED,85,CUSTOM_SMTP,+525555770876,,DENUE,2026-09-06T14:49:28.032522+00:00
per_21e7fa21-aa75-bd59-940c-5e629da60eea,David Garza,David,Garza,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,TECNOLOGIA AVANZADA S.C.,tecnologiaavanzada.mx,mx_1c630872-3c56-a2f3-8117-f1992891c648,dgarza@tecnologiaavanzada.mx,VERIFIED,85,CUSTOM_SMTP,+525675964531,,DENUE,2026-09-06T14:49:28.032522+00:00
per_c497cfc9-e7af-5c81-5aa1-7e3b1d4961b7,David González,David,González,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,PLASTICOS CENTRAL S.C.,plasticoscentral.com.mx,mx_8155c39b-8be5-71ad-5153-2432e9b74524,dgonzález@plasticoscentral.com.mx,VERIFIED,85,CUSTOM_SMTP,+528554891334,,DENUE,2026-09-06T14:49:28.032522+00:00
per_65066bd1-7d2e-bd2f-2467-91fce0bc93b7,Rodrigo Hernández,Rodrigo,Hernández,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,DISTRIBUIDORA INTERNACIONAL S. DE R.L. DE C.V.,distribuidorainter.com.mx,mx_1c94bc96-fce0-5d9c-45dd-9f5111f9e174,rhernández@distribuidorainter.com.mx,VERIFIED,85,CUSTOM_SMTP,+528924137825,,DENUE,2026-09-06T14:49:28.032522+00:00
per_59b249c3-fdef-9daf-ef43-10f37c4b710f,David Morales,David,Morales,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,EMPAQUES DE OCCIDENTE S. DE R.L. DE C.V.,empaquesdeoccident.com.mx,mx_c6979069-7eaa-6205-2e30-2f14a216a6b1,dmorales@empaquesdeoccident.com.mx,VERIFIED,85,CUSTOM_SMTP,+525882520884,,DENUE,2026-09-06T14:49:28.032522+00:00
per_8c66874a-01c1-a1bb-f00a-9a8b0148ea45,Andrea Villaseñor,Andrea,Villaseñor,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,EMPAQUES DE OCCIDENTE S.A.P.I. DE C.V.,empaquesdeoccident.com,mx_d2fe921a-a5d7-7e04-37d1-b8dc1a2ea12e,avillaseñor@empaquesdeoccident.com,VERIFIED,85,CUSTOM_SMTP,+527459393101,,DENUE,2026-09-06T14:49:28.032522+00:00
per_903be0fa-5482-a219-0ac1-a11e63a2e43a,Guillermo Villaseñor,Guillermo,Villaseñor,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,EQUIPOS Y SISTEMAS DEL PACIFICO S.C.,equiposysistemasde.mx,mx_3385b812-15e8-1c5e-82e3-7b3a2c0d5219,gvillaseñor@equiposysistemasde.mx,VERIFIED,85,CUSTOM_SMTP,+527358686025,,DENUE,2026-09-06T14:49:28.032522+00:00
per_1450b76f-4ef9-061f-c70b-8b449fd2b874,Rodrigo Valenzuela,Rodrigo,Valenzuela,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,CONSTRUCCIONES DINAMICA S.A.S.,construccionesdina.com.mx,mx_a7959fba-39e5-1869-c833-f6b57f5df33e,rvalenzuela@construccionesdina.com.mx,VERIFIED,85,CUSTOM_SMTP,+525589231144,,DENUE,2026-09-06T14:49:28.042523+00:00
per_394f1c46-ed40-2679-8ec4-228c5db9e826,Adriana González,Adriana,González,Director de Tecnología,Chief Technology Officer (CTO),C_SUITE,ENGINEERING_IT,CONSULTORES AVANZADA S.A.S.,consultoresavanzad.com.mx,mx_179a059c-84b4-6697-6476-c4e50d5f7937,agonzález@consultoresavanzad.com.mx,VERIFIED,85,CUSTOM_SMTP,+528166339661,,DENUE,2026-09-06T14:49:28.042523+00:00
per_ff897e82-e568-c057-c901-c5465dbf18a4,Patricia Dominguez,Patricia,Dominguez,Socio Fundador,Founder,FOUNDER,EXECUTIVE,ENERGIA NACIONAL S.A.B. DE C.V.,energianacional.com,mx_7e4c6d6f-3fe3-af2a-412e-66ede2b0cdd5,pdominguez@energianacional.com,VERIFIED,85,CUSTOM_SMTP,+524529860599,,DENUE,2026-09-06T14:49:28.042523+00:00
per_eb903aa1-71ea-9130-4574-d852f885170c,Luis Martínez,Luis,Martínez,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,COMERCIALIZADORA GLOBAL S.A.B. DE C.V.,comercializadoragl.com,mx_12e8013f-e064-c90d-c137-cb5e70737f42,lmartínez@comercializadoragl.com,VERIFIED,85,CUSTOM_SMTP,+529876830719,,DENUE,2026-09-06T14:49:28.042523+00:00
per_0dbbccb3-af4f-ec98-0167-fcf2e416ee2d,Gabriel Villaseñor,Gabriel,Villaseñor,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,CORPORATIVO MODERNA 34 S.A.P.I. DE C.V.,corporativomoderna.com,mx_ffd16ce9-35b7-4e4b-08a3-031c4fb8d466,gvillaseñor@corporativomoderna.com,VERIFIED,85,CUSTOM_SMTP,+527225223515,,DENUE,2026-09-06T14:49:28.042523+00:00
per_e7222c4e-e4ca-d583-fcfc-127122c16f90,Miguel González,Miguel,González,Director Comercial,Chief Revenue Officer (CRO),C_SUITE,SALES_MARKETING,TECNOLOGIA ESPECIALIZADA S.A.P.I. DE C.V.,tecnologiaespecial.com,mx_5923bbc6-c0cd-80c2-b1b6-bb149a38c3b4,mgonzález@tecnologiaespecial.com,VERIFIED,85,CUSTOM_SMTP,+528989269374,,DENUE,2026-09-06T14:49:28.042523+00:00
per_e32ca58f-8693-3bb6-0ed3-6117702bc98b,Carlos Mendoza,Carlos,Mendoza,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,EMPAQUES MEXICANA S.C.,empaquesmexicana.com,mx_b4ce586b-1e79-3c56-41e3-b362915cf6f0,cmendoza@empaquesmexicana.com,VERIFIED,85,CUSTOM_SMTP,+525131982099,,DENUE,2026-09-06T14:49:28.042523+00:00
per_e532e52e-af81-cb1b-6b2a-ea3090c10810,Gabriel Alarcón,Gabriel,Alarcón,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,AUTOMOTRIZ MODERNA S.A.B. DE C.V.,automotrizmoderna.com.mx,mx_ba3057ad-5208-2e56-29eb-e68aa72bf67f,galarcón@automotrizmoderna.com.mx,VERIFIED,85,CUSTOM_SMTP,+524522473852,,DENUE,2026-09-06T14:49:28.042523+00:00
per_eb00b530-b120-9ffc-f9a8-15de7955e18e,Javier Vega,Javier,Vega,Directora de Recursos Humanos,Chief Human Resources Officer (CHRO),C_SUITE,HR_PEOPLE,ALIMENTOS Y BEBIDAS INDUSTRIAL 1 S.A.S.,alimentosybebidasi.mx,mx_df6a5e19-33f4-502b-1a79-7fbb687f07f7,jvega@alimentosybebidasi.mx,VERIFIED,85,CUSTOM_SMTP,+526477845024,,DENUE,2026-09-06T14:49:28.042523+00:00
per_046bf79f-f397-42e3-6d40-91e2eaa3402a,Eduardo Navarro,Eduardo,Navarro,Director de Finanzas,Chief Financial Officer (CFO),C_SUITE,FINANCE,TECNOLOGIA GLOBAL S.A.S.,tecnologiaglobal.mx,mx_aaf9c625-441e-4b1c-abbe-324f3ed12118,enavarro@tecnologiaglobal.mx,VERIFIED,85,CUSTOM_SMTP,+529342118365,,DENUE,2026-09-06T14:49:28.042523+00:00
per_f596b1e1-3910-fecb-2ddb-c7ca58265b21,Andrea López,Andrea,López,Director de Operaciones,Chief Operating Officer (COO),C_SUITE,OPERATIONS,LOGISTICA AVANZADA S.A. DE C.V.,logisticaavanzada5.com.mx,mx_3f0783d6-0712-377f-4889-0ffb35b61f2d,alópez@logisticaavanzada5.com.mx,VERIFIED,85,CUSTOM_SMTP,+526076257898,,DENUE,2026-09-06T14:49:28.042523+00:00
per_8854b66d-470a-d573-b2d8-a390318987b9,Rodrigo García,Rodrigo,García,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,INNOVACION LATINOAMERICANA S. DE R.L. DE C.V.,innovacionlatinoam.mx,mx_c224dbd4-8759-f9a4-b356-42e3276f6c86,rgarcía@innovacionlatinoam.mx,VERIFIED,85,CUSTOM_SMTP,+523336208914,,DENUE,2026-09-06T14:49:28.042523+00:00
per_3b812f41-b988-b6fb-7df4-deb0e40c31e6,Mariana García,Mariana,García,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,INNOVACION EMPRESARIAL S. DE R.L. DE C.V.,innovacionempresar.com,mx_c39e464e-665b-ceb0-e8db-aa4b595b4287,mgarcía@innovacionempresar.com,VERIFIED,85,CUSTOM_SMTP,+525412526693,,DENUE,2026-09-06T14:49:28.042523+00:00
per_64ecff8e-b806-af2b-e722-7222b24bf705,Adriana Hernández,Adriana,Hernández,Director General,Chief Executive Officer (CEO),C_SUITE,EXECUTIVE,TRANSPORTES EMPRESARIAL S. DE R.L. DE C.V.,transportesempresa.com.mx,mx_3a240a36-5659-aa2a-7767-78fda7930521,ahernández@transportesempresa.com.mx,VERIFIED,85,CUSTOM_SMTP,+527286587894,,DENUE,2026-09-06T14:49:28.042523+00:00
