id,clee,nom_estab,raz_soc,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,numero_ext,numero_int,nomb_asent,cod_postal,cve_ent,entidad,cve_mun,municipio,telefono,correoelec,sitio_web,latitud,longitud,fecha_alta,rfc,representante_legal,cargo_representante,correo_directo,telefono_directo
592,1554160000592,TECNOLOGIA INTERNACIONAL,TECNOLOGIA INTERNACIONAL S. DE R.L. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,0 a 5 personas,Paseo,Juárez,883,,Del Valle,15171,15,Estado de México,001,Toluca,5787479684,contacto@tecnologiainternac.com.mx,https://www.tecnologiainternac.com.mx,17.261813,-97.374747,2024-01-15,TEI03100438S,Javier Morales,Director General,jmorales@tecnologiainternac.com.mx,+525767258001
593,0546590000593,PLASTICOS DINAMICA,PLASTICOS DINAMICA S.A.B. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,6 a 10 personas,Boulevard,5 de Mayo,3476,,Parque Industrial Benito Juárez,05388,05,Coahuila,016,Saltillo,5666644506,contacto@plasticosdinamica.com.mx,https://www.plasticosdinamica.com.mx,22.948856,-96.049216,2024-01-15,PLD140109BJI,Patricia Salinas,Directora de Recursos Humanos,psalinas@plasticosdinamica.com.mx,+525693132800
594,1146620000594,ENERGIA AVANZADA 2,ENERGIA AVANZADA 2 S.A.B. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,0 a 5 personas,Carretera,Constitución,1163,,Parque Industrial,11588,11,Guanajuato,018,Irapuato,4448505993,contacto@energiaavanzada.mx,https://www.energiaavanzada.mx,23.63273,-104.619571,2024-01-15,ENA1510197PW,Adriana Alarcón,Directora de Recursos Humanos,aalarcón@energiaavanzada.mx,+524414413071
595,2233630000595,INDUSTRIAS DE OCCIDENTE,INDUSTRIAS DE OCCIDENTE S. DE R.L. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,51 a 100 personas,Calzada,Universidad,1146,,Parque Industrial Benito Juárez,22661,22,Querétaro,020,Querétaro,9676157305,contacto@industriasdeoccide.com,https://www.industriasdeoccide.com,17.126211,-97.063618,2024-01-15,IND210419RF5,David Garza,Director de Tecnología,dgarza@industriasdeoccide.com,+529686337473
596,2446620000596,AUTOMOTRIZ DEL CENTRO,AUTOMOTRIZ DEL CENTRO S.A.B. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,6 a 10 personas,Paseo,Adolfo López Mateos,3754,,Santa Fe,24268,24,San Luis Potosí,012,Soledad de Graciano Sánchez,7945065642,contacto@automotrizdelcentr.com,https://www.automotrizdelcentr.com,17.877712,-104.595868,2024-01-15,AUD1107278C4,Eduardo Mendoza,Director de Finanzas,emendoza@automotrizdelcentr.com,+527996047801
597,2133230000597,MANUFACTURA AVANZADA,MANUFACTURA AVANZADA S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,251 y más personas,Carretera,Constitución,657,Piso 14,San Rafael,21948,21,Puebla,018,San Pedro Cholula,8816928419,contacto@manufacturaavanzad.com.mx,https://www.manufacturaavanzad.com.mx,21.943719,-105.047908,2024-01-15,MAA081014S9F,Rodrigo Mendoza,Director de Tecnología,rmendoza@manufacturaavanzad.com.mx,+528828729853
598,0948410000598,IMPORTADORA DEL PACIFICO,IMPORTADORA DEL PACIFICO S.A.S.,4841,Transporte de carga general y logística multimodal,51 a 100 personas,Calzada,Industria Militar,2589,,Zona Industrial,09595,09,Ciudad de México,004,Miguel Hidalgo,5542525463,contacto@importadoradelpaci.com.mx,https://www.importadoradelpaci.com.mx,18.484979,-100.725458,2024-01-15,IMD080209Z1X,Carlos Ruiz,Directora de Recursos Humanos,cruiz@importadoradelpaci.com.mx,+525518600663
599,1932510000599,DESARROLLOS INTEGRAL,DESARROLLOS INTEGRAL S.A. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,31 a 50 personas,Boulevard,Félix U. Gómez,2486,Piso 7,Roma Norte,19985,19,Nuevo León,004,Apodaca,8199103448,contacto@desarrollosintegra.mx,https://www.desarrollosintegra.mx,25.17549,-95.915762,2024-01-15,DEI160913PNQ,Carlos González,Director General,cgonzález@desarrollosintegra.mx,+528193974595
600,0533630000600,EMPAQUES DEL CENTRO,EMPAQUES DEL CENTRO S.A.P.I. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,0 a 5 personas,Calzada,Juárez,841,Piso 5,Santa Fe,05561,05,Coahuila,019,Torreón,5590139753,contacto@empaquesdelcentro.mx,https://www.empaquesdelcentro.mx,21.046705,-97.942252,2024-01-15,EMD1610154RH,Fernando Martínez,Director de Operaciones,fmartínez@empaquesdelcentro.mx,+525581207420
601,2448410000601,COMERCIALIZADORA DE OCCIDENTE,COMERCIALIZADORA DE OCCIDENTE S.C.,4841,Transporte de carga general y logística multimodal,11 a 30 personas,Av.,Revolución,3724,,Santa María la Ribera,24790,24,San Luis Potosí,014,Soledad de Graciano Sánchez,5152331653,contacto@comercializadorade.mx,https://www.comercializadorade.mx,16.4717,-99.889454,2024-01-15,COD1611209ZJ,Gabriel Vega,Director de Tecnología,gvega@comercializadorade.mx,+525176450425
602,1946590000602,ENERGIA CENTRAL,ENERGIA CENTRAL S.C.,4659,Comercio al por mayor de maquinaria y equipo industrial,31 a 50 personas,Carretera,Industria Militar,218,Piso 4,Roma Norte,19192,19,Nuevo León,008,San Pedro Garza García,8193863100,contacto@energiacentral79.mx,https://www.energiacentral79.mx,21.861156,-102.869717,2024-01-15,ENC200704TNO,Fernando Martínez,Director General,fmartínez@energiacentral79.mx,+528112921308
603,2456160000603,ENERGIA ESTRATEGICA,ENERGIA ESTRATEGICA S.A. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",51 a 100 personas,Av.,Hidalgo,3755,Piso 7,San Jerónimo,24762,24,San Luis Potosí,018,Matehuala,5226800890,contacto@energiaestrategica.mx,https://www.energiaestrategica.mx,22.421672,-95.168061,2024-01-15,ENE1411045WP,Patricia Valenzuela,Director General,pvalenzuela@energiaestrategica.mx,+525260809134
604,3033230000604,COMERCIALIZADORA DEL BAJIO,COMERCIALIZADORA DEL BAJIO S.A.S.,3323,Fabricación de estructuras metálicas y pailería industrial,11 a 30 personas,Carretera,Cuauhtémoc,1666,Piso 1,San Rafael,30920,30,Veracruz,019,Córdoba,6815829617,contacto@comercializadorade.com.mx,https://www.comercializadorade.com.mx,16.783606,-104.246378,2024-01-15,COD990921YJM,Luis Garza,Director Comercial,lgarza@comercializadorade.com.mx,+526895947641
605,1154160000605,EQUIPOS Y SISTEMAS DEL NORTE,EQUIPOS Y SISTEMAS DEL NORTE S.A. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,101 a 250 personas,Paseo,Reforma,4481,,Del Valle,11964,11,Guanajuato,012,León,5454801532,contacto@equiposysistemasde.com,https://www.equiposysistemasde.com,23.224524,-96.135452,2024-01-15,EQD04041808L,Luis Ruiz,Director de Operaciones,lruiz@equiposysistemasde.com,+525492397048
606,0956160000606,EMPAQUES INDUSTRIAL 65,EMPAQUES INDUSTRIAL 65 S.A.S.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",11 a 30 personas,Circuito,Benito Juárez,147,,Santa Fe,09840,09,Ciudad de México,004,Coyoacán,5532927929,contacto@empaquesindustrial.com,https://www.empaquesindustrial.com,24.302375,-101.500025,2024-01-15,EMI130717ZFU,Jorge Mendoza,Socio Fundador,jmendoza@empaquesindustrial.com,+525526912042
607,2546620000607,AUTOMOTRIZ MEXICANA,AUTOMOTRIZ MEXICANA S.A.B. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,101 a 250 personas,Av.,Félix U. Gómez,2925,,Industrial Vallejo,25690,25,Sinaloa,007,Guasave,4648360212,contacto@automotrizmexicana.com,https://www.automotrizmexicana.com,25.392931,-95.492371,2024-01-15,AUM140826R0W,Adriana Alarcón,Director de Finanzas,aalarcón@automotrizmexicana.com,+524688357340
608,3132610000608,GRUPO INDUSTRIAL INDUSTRIAL 46,GRUPO INDUSTRIAL INDUSTRIAL 46 S.C.,3261,Fabricación de productos de plástico y polímeros para empaque,31 a 50 personas,Circuito,Insurgentes Sur,1548,,Parque Industrial CIVAC,31730,31,Yucatán,015,Mérida,5433417437,contacto@grupoindustrialind.com,https://www.grupoindustrialind.com,19.197922,-96.074649,2024-01-15,GRI000421F2F,Mariana López,Director de Finanzas,mlópez@grupoindustrialind.com,+525493312030
609,3132610000609,ENERGIA LATINOAMERICANA,ENERGIA LATINOAMERICANA S. DE R.L. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,0 a 5 personas,Calzada,Juárez,1625,Piso 15,Parque Industrial Benito Juárez,31477,31,Yucatán,012,Mérida,9652262692,contacto@energialatinoameri.mx,https://www.energialatinoameri.mx,21.401709,-101.567865,2024-01-15,ENL99011400T,Miguel González,Director de Finanzas,mgonzález@energialatinoameri.mx,+529688542977
610,2256160000610,EMPAQUES GLOBAL,EMPAQUES GLOBAL S.A.P.I. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",0 a 5 personas,Circuito,Félix U. Gómez,1147,,Parque Industrial FINSA,22482,22,Querétaro,003,El Marqués,8691239980,contacto@empaquesglobal42.mx,https://www.empaquesglobal42.mx,16.467183,-96.941651,2024-01-15,EMG031125198,Javier García,Director General,jgarcía@empaquesglobal42.mx,+528643070395
611,0133230000611,SERVICIOS INTEGRALES CENTRAL,SERVICIOS INTEGRALES CENTRAL S.A. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,11 a 30 personas,Calzada,Morones Prieto,3249,Piso 11,Parque Industrial,01683,01,Aguascalientes,015,Aguascalientes,9572774158,contacto@serviciosintegrale.com.mx,https://www.serviciosintegrale.com.mx,20.450341,-102.576246,2024-01-15,SEC120625JZC,Alejandro García,Director de Finanzas,agarcía@serviciosintegrale.com.mx,+529554014522
612,0246620000612,DISTRIBUIDORA DINAMICA,DISTRIBUIDORA DINAMICA S.A.S.,4662,Comercio al por mayor de artículos de ferretería y herramientas,51 a 100 personas,Calle,Cuauhtémoc,3781,,Parque Industrial,02424,02,Baja California,005,Mexicali,4443669512,contacto@distribuidoradinam.com.mx,https://www.distribuidoradinam.com.mx,19.325444,-100.604904,2024-01-15,DID950613GZ2,Jorge Benítez,Director de Operaciones,jbenítez@distribuidoradinam.com.mx,+524461091185
613,0233630000613,METALURGICA LATINOAMERICANA,METALURGICA LATINOAMERICANA S.A.S.,3363,Fabricación de equipo de transporte y autopartes,51 a 100 personas,Carretera,Reforma,1519,,Santa María la Ribera,02983,02,Baja California,003,Mexicali,6239864245,contacto@metalurgicalatinoa.com,https://www.metalurgicalatinoa.com,23.225527,-100.528033,2024-01-15,MEL010226JV3,Jorge Dominguez,Director Comercial,jdominguez@metalurgicalatinoa.com,+526216645010
614,0954150000614,CONSTRUCCIONES DE LAS AMERICAS,CONSTRUCCIONES DE LAS AMERICAS S.C.,5415,Desarrollo de software y servicios de tecnología de información,251 y más personas,Calle,Hidalgo,2714,Piso 14,Parque Industrial CIVAC,09461,09,Ciudad de México,016,Benito Juárez,5549408032,contacto@construccionesdela.com,https://www.construccionesdela.com,20.775122,-95.803325,2024-01-15,COD0911199XG,Roberto Benítez,Director de Finanzas,rbenítez@construccionesdela.com,+525525937930
615,1932510000615,SERVICIOS INTEGRALES EMPRESARIAL,SERVICIOS INTEGRALES EMPRESARIAL S.A.P.I. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,6 a 10 personas,Carretera,5 de Mayo,1694,Piso 6,Santa Fe,19317,19,Nuevo León,006,Santa Catarina,8194034786,contacto@serviciosintegrale.com,https://www.serviciosintegrale.com,23.151674,-97.331225,2024-01-15,SEE130320YV2,Javier Martínez,Socio Fundador,jmartínez@serviciosintegrale.com,+528188502863
616,0854160000616,EQUIPOS Y SISTEMAS AVANZADA,EQUIPOS Y SISTEMAS AVANZADA S. DE R.L. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,31 a 50 personas,Calzada,Paseo Cuauhnáhuac,1220,,Roma Norte,08125,08,Chihuahua,010,Cuauhtémoc,9265333251,contacto@equiposysistemasav.com.mx,https://www.equiposysistemasav.com.mx,17.854928,-104.524075,2024-01-15,EQA14010167Q,Fernando Benítez,Director de Finanzas,fbenítez@equiposysistemasav.com.mx,+529293216080
617,0946590000617,AUTOMOTRIZ DE OCCIDENTE,AUTOMOTRIZ DE OCCIDENTE S.A.P.I. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,101 a 250 personas,Av.,Insurgentes Sur,2940,,Del Valle,09412,09,Ciudad de México,001,Iztapalapa,5516293389,contacto@automotrizdeoccide.com,https://www.automotrizdeoccide.com,17.271118,-98.378,2024-01-15,AUD9503277LL,Rodrigo Treviño,Director General,rtreviño@automotrizdeoccide.com,+525538570540
618,2446590000618,DESARROLLOS MODERNA,DESARROLLOS MODERNA S.C.,4659,Comercio al por mayor de maquinaria y equipo industrial,31 a 50 personas,Circuito,Reforma,2026,Piso 13,Jardines del Bosque,24744,24,San Luis Potosí,015,Soledad de Graciano Sánchez,4149932305,contacto@desarrollosmoderna.mx,https://www.desarrollosmoderna.mx,21.583456,-100.645057,2024-01-15,DEM070305SFG,Fernando Navarro,Director Comercial,fnavarro@desarrollosmoderna.mx,+524121256816
619,2132510000619,FARMACEUTICA INTEGRAL,FARMACEUTICA INTEGRAL S.A. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,101 a 250 personas,Boulevard,Lázaro Cárdenas,1582,,Parque Industrial,21215,21,Puebla,013,San Pedro Cholula,9853535187,contacto@farmaceuticaintegr.com,https://www.farmaceuticaintegr.com,22.989538,-101.397537,2024-01-15,FAI9509149JJ,Gabriel Castro,Socio Fundador,gcastro@farmaceuticaintegr.com,+529895482449
620,1732510000620,LOGISTICA INTERNACIONAL,LOGISTICA INTERNACIONAL S.A.P.I. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,11 a 30 personas,Calle,Universidad,1664,,Jardines del Bosque,17549,17,Morelos,013,Cuernavaca,5550239141,contacto@logisticainternaci.com,https://www.logisticainternaci.com,16.1906,-100.38355,2024-01-15,LOI080906V0L,Adriana Salinas,Director de Operaciones,asalinas@logisticainternaci.com,+525527904765
621,2133230000621,DESARROLLOS INDUSTRIAL,DESARROLLOS INDUSTRIAL S.A. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,11 a 30 personas,Paseo,González Gallo,1904,Piso 11,Parque Industrial,21762,21,Puebla,009,Tehuacán,6315712448,contacto@desarrollosindustr.com.mx,https://www.desarrollosindustr.com.mx,21.171202,-99.801469,2024-01-15,DEI140704PU0,Andrea Morales,Director de Finanzas,amorales@desarrollosindustr.com.mx,+526340069531
622,0232510000622,EQUIPOS Y SISTEMAS DEL NORTE,EQUIPOS Y SISTEMAS DEL NORTE S.A.P.I. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,101 a 250 personas,Circuito,Industria Militar,2085,,Santa Fe,02774,02,Baja California,002,Tijuana,7450334207,contacto@equiposysistemasde.com.mx,https://www.equiposysistemasde.com.mx,23.291714,-100.709043,2024-01-15,EQD101006940,Carlos González,Director General,cgonzález@equiposysistemasde.com.mx,+527499434844
623,0532540000623,CONSULTORES INTERNACIONAL,CONSULTORES INTERNACIONAL S. DE R.L. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,101 a 250 personas,Av.,Universidad,2713,,Parque Industrial FINSA,05459,05,Coahuila,018,Ramos Arizpe,5412597561,contacto@consultoresinterna.com.mx,https://www.consultoresinterna.com.mx,24.492282,-103.195214,2024-01-15,COI030925O6V,Hector Benítez,Director Comercial,hbenítez@consultoresinterna.com.mx,+525438652651
624,1746590000624,SERVICIOS INTEGRALES DE LAS AMERICAS 4,SERVICIOS INTEGRALES DE LAS AMERICAS 4 S.A.S.,4659,Comercio al por mayor de maquinaria y equipo industrial,0 a 5 personas,Calle,Lázaro Cárdenas,57,Piso 3,Santa Fe,17508,17,Morelos,019,Temixco,7744255006,contacto@serviciosintegrale.com,https://www.serviciosintegrale.com,23.429845,-102.923845,2024-01-15,SED160425WGQ,Luis Ruiz,Directora de Recursos Humanos,lruiz@serviciosintegrale.com,+527793635942
625,2433230000625,FARMACEUTICA DE LAS AMERICAS,FARMACEUTICA DE LAS AMERICAS S.A.P.I. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,51 a 100 personas,Carretera,González Gallo,2842,,Del Valle,24754,24,San Luis Potosí,012,Matehuala,5155527798,contacto@farmaceuticadelasa.com,https://www.farmaceuticadelasa.com,15.911274,-99.075287,2024-01-15,FAD151020PLA,Fernando Vega,Director Comercial,fvega@farmaceuticadelasa.com,+525128269345
626,2646620000626,AUTOMOTRIZ DE OCCIDENTE,AUTOMOTRIZ DE OCCIDENTE S.A.P.I. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,101 a 250 personas,Calzada,Manuel Ávila Camacho,3917,,Parque Industrial,26764,26,Sonora,018,Hermosillo,6712182902,contacto@automotrizdeoccide.mx,https://www.automotrizdeoccide.mx,19.977614,-98.958524,2024-01-15,AUD091207JSD,Hector Navarro,Director de Tecnología,hnavarro@automotrizdeoccide.mx,+526746277138
627,0933630000627,LOGISTICA EMPRESARIAL,LOGISTICA EMPRESARIAL S.A.B. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,0 a 5 personas,Calzada,Morones Prieto,4385,,Zona Industrial,09548,09,Ciudad de México,003,Azcapotzalco,5592712649,contacto@logisticaempresari.com,https://www.logisticaempresari.com,15.790172,-100.251785,2024-01-15,LOE9710223T6,Luis Villaseñor,Director de Operaciones,lvillaseñor@logisticaempresari.com,+525514893713
628,1932540000628,LOGISTICA DEL PACIFICO,LOGISTICA DEL PACIFICO S.A.B. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,6 a 10 personas,Circuito,Cuauhtémoc,1549,Piso 9,Parque Industrial,19137,19,Nuevo León,007,Santa Catarina,8180500063,contacto@logisticadelpacifi.com,https://www.logisticadelpacifi.com,23.468679,-96.453468,2024-01-15,LOD000826N3T,Sofia Castro,Director de Tecnología,scastro@logisticadelpacifi.com,+528132475881
629,0846620000629,TECNOLOGIA LATINOAMERICANA,TECNOLOGIA LATINOAMERICANA S.A.S.,4662,Comercio al por mayor de artículos de ferretería y herramientas,51 a 100 personas,Calzada,Lázaro Cárdenas,2461,Piso 12,Roma Norte,08970,08,Chihuahua,009,Cuauhtémoc,6190079219,contacto@tecnologialatinoam.mx,https://www.tecnologialatinoam.mx,23.723359,-95.424451,2024-01-15,TEL140922WC2,Patricia López,Socio Fundador,plópez@tecnologialatinoam.mx,+526175386257
630,2133630000630,IMPORTADORA DEL BAJIO,IMPORTADORA DEL BAJIO S.C.,3363,Fabricación de equipo de transporte y autopartes,11 a 30 personas,Av.,5 de Mayo,2509,,Parque Industrial Benito Juárez,21315,21,Puebla,017,Tehuacán,5852018646,contacto@importadoradelbaji.mx,https://www.importadoradelbaji.mx,18.477228,-96.181888,2024-01-15,IMD9708048M8,Sofia Castro,Director de Finanzas,scastro@importadoradelbaji.mx,+525852513961
631,2546620000631,LOGISTICA MEXICANA,LOGISTICA MEXICANA S.C.,4662,Comercio al por mayor de artículos de ferretería y herramientas,101 a 250 personas,Calle,Juárez,1378,,Zona Industrial,25866,25,Sinaloa,004,Mazatlán,6819848210,contacto@logisticamexicana.com,https://www.logisticamexicana.com,17.379936,-96.224739,2024-01-15,LOM170327MQZ,Adriana Valenzuela,Socio Fundador,avalenzuela@logisticamexicana.com,+526839764502
632,0533230000632,SOLUCIONES ESPECIALIZADA,SOLUCIONES ESPECIALIZADA S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,0 a 5 personas,Calzada,Manuel Ávila Camacho,98,Piso 4,Parque Industrial FINSA,05787,05,Coahuila,008,Torreón,4932334199,contacto@solucionesespecial.com.mx,https://www.solucionesespecial.com.mx,16.54269,-99.806661,2024-01-15,SOE960227XDT,Patricia Hernández,Director de Operaciones,phernández@solucionesespecial.com.mx,+524995687686
633,0833230000633,SERVICIOS INTEGRALES MODERNA,SERVICIOS INTEGRALES MODERNA S.A. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,0 a 5 personas,Av.,Lázaro Cárdenas,3196,,Roma Norte,08400,08,Chihuahua,015,Cuauhtémoc,5524066677,contacto@serviciosintegrale.com,https://www.serviciosintegrale.com,19.162741,-97.838601,2024-01-15,SEM080703JFA,Carlos Treviño,Director Comercial,ctreviño@serviciosintegrale.com,+525534515575
634,0933230000634,METALURGICA ESTRATEGICA,METALURGICA ESTRATEGICA S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,31 a 50 personas,Carretera,Insurgentes Sur,3182,,Jardines del Bosque,09391,09,Ciudad de México,012,Coyoacán,5522471257,contacto@metalurgicaestrate.com.mx,https://www.metalurgicaestrate.com.mx,22.468363,-95.436437,2024-01-15,MEE100306XE0,Jorge Castro,Director de Finanzas,jcastro@metalurgicaestrate.com.mx,+525566421536
